2025-04-28 00:23:47,93966.12
2025-04-28 00:23:52,93966.13
2025-04-28 00:23:57,93966.12
2025-04-28 00:24:03,93966.13
2025-04-28 00:24:08,93966.13
2025-04-28 00:24:14,93966.13
2025-04-28 00:24:19,93966.12
2025-04-28 00:24:24,93966.12
2025-04-28 00:24:30,93966.13
2025-04-28 00:24:35,93966.12
2025-04-28 00:24:40,93964.45
2025-04-28 00:24:46,93957.5
2025-04-28 00:24:51,93951.21
2025-05-02 02:50:26,96663.75
2025-05-02 02:50:32,96678.86
2025-05-02 02:50:38,96678.86
2025-05-02 02:51:04,96677.6
2025-05-02 02:51:14,96692.33
2025-05-02 02:51:25,96696.48
2025-05-02 02:51:36,96696.47
2025-05-02 18:31:01,96747.09
2025-05-30 00:15:51,107559.99
2025-05-30 00:16:02,107500.0
2025-05-30 00:16:12,107522.14
2025-05-30 00:16:23,107518.98
2025-05-30 00:16:34,107491.12
2025-05-30 00:16:44,107486.56
2025-05-30 00:16:55,107514.72
2025-05-30 00:17:11,107488.71
2025-05-30 00:17:22,107493.47
2025-05-30 00:17:32,107457.66
2025-05-30 00:23:35,107430.29
2025-05-30 00:23:46,107454.54
2025-05-30 00:23:57,107452.74
