2025-04-28 00:23:47,149.54
2025-04-28 00:23:52,149.54
2025-04-28 00:23:58,149.49
2025-04-28 00:24:03,149.43
2025-04-28 00:24:08,149.44
2025-04-28 00:24:14,149.43
2025-04-28 00:24:19,149.41
2025-04-28 00:24:24,149.42
2025-04-28 00:24:30,149.41
2025-04-28 00:24:35,149.41
2025-04-28 00:24:40,149.4
2025-04-28 00:24:46,149.38
2025-04-28 00:24:51,149.29
2025-05-02 02:50:26,151.26
2025-05-02 02:50:32,151.26
2025-05-02 02:50:38,151.26
2025-05-02 02:51:04,151.25
2025-05-02 02:51:14,151.26
2025-05-02 02:51:25,151.35
2025-05-02 02:51:36,151.4
2025-05-02 18:31:02,149.71
2025-05-30 00:15:51,170.65
2025-05-30 00:16:02,170.54
2025-05-30 00:16:13,170.56
2025-05-30 00:16:23,170.59
2025-05-30 00:16:34,170.55
2025-05-30 00:16:45,170.56
2025-05-30 00:16:55,170.58
2025-05-30 00:17:11,170.52
2025-05-30 00:17:22,170.53
2025-05-30 00:17:33,170.46
2025-05-30 00:23:35,170.53
2025-05-30 00:23:46,170.53
2025-05-30 00:23:57,170.5
